participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.prolific_id,player.start_time,player.end_time,player.round_earnings,player.round_earnings_str,player.condition,player.survey_key,player.cause,player.consent,player.confirm_cause_nra,player.confirm_cause_etfgs,player.confirm_cause_rc,player.confirm_money,player.donation,player.donation_sum,player.round_donation_str,player.donation_str,player.payoff_a,player.payoff_a_str,player.payoff_b,player.payoff_b_str,player.paying_round_a,player.paying_round_b,player.rand_num,player.social_action_count,player.type,player.cotton,player.price,player.social_action,player.type1,player.cotton1,player.price1,player.social_action1,player.t_match1,player.t_match2,player.t_match3,player.d_match1,player.d_match2,player.d_match3,player.match1,player.match2,player.match3,player.round_earnings_n,player.type_n,player.cotton_n,player.price_n,player.social_action_n,player.board_block_n,player.type_b,player.cotton_b,player.price_b,player.social_action_b,player.board_block,player.board_penalty,player.pre_decision_earnings,player.attention_check,player.free_response_1,player.free_response_2,player.free_response_3,player.free_response_4,player.free_response_b1,player.free_response_b2,player.free_response_r1,player.free_response_r2,player.age,player.gender,player.race,player.volunteer,player.donated,player.politics,player.stance_opinion,player.csr_opinion,player.trolley,player.risk1,player.risk2,player.risk3,player.risk4,player.risk5,player.amb1,player.amb2,player.amb3,player.amb4,player.amb5,player.amb6,player.amb7,player.fair1,player.fair2,player.fair3_r,player.fair4_r,player.fair5,player.fair6_r,player.fair7,player.fair8_r,player.fair9,player.fair10,player.risk_payoff,player.risk_payoff_str,player.amb_payoff,player.amb_payoff_str,player.open_comments,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
31,he8izkdu,,0,280,280,spi_strategies,FinalPayment,10.155.219.74,2020-07-13 16:26:51.131456+00:00,1,,,3.60,31,5d49dcd333755300016d8a98,1594658053.1557622,,3.0,3.00,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
32,5ml6vc4f,,0,2,280,spi_strategies,Consent,10.31.72.133,2020-07-13 16:28:48.830847+00:00,1,,,0.00,32,5e21a34e683c2a000bd3a63c,,,,,Reputation,,Everytown for Gun Safety,,,,,,,0.0,,,,,,,5,8,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
33,cy874n11,,0,280,280,spi_strategies,FinalPayment,10.168.89.215,2020-07-13 16:28:51.321420+00:00,1,,,4.53,33,5f0a80a21bf071350f26e14b,1594657898.284941,,3.0,3.00,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
34,zc96e1c0,,0,281,280,spi_strategies,FinalPayment,10.35.189.198,2020-07-13 16:29:58.090966+00:00,1,,,3.45,34,5dced0bb070fdc0143f75569,1594657940.6563308,,0.45,0.45,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,5,8,,,Sweater Vest,80,55,Donate 10% of Period Earnings,Sweater Vest,80,55,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,55,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
35,geyit710,,0,281,280,spi_strategies,FinalPayment,10.43.233.181,2020-07-13 16:30:00.500597+00:00,1,,,3.87,35,57ce74a271536c00015f12ed,1594657940.5910306,,2.89,2.89,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Turtleneck,70,40,No Action,Turtleneck,70,40,No Action,0,1,0,1,0,,0,0,0,2.89,Turtleneck,70,40,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
36,05ps3fwi,,0,280,280,spi_strategies,FinalPayment,10.95.209.15,2020-07-13 16:30:06.204522+00:00,1,,,2.00,36,5ed30415e423c81789dbb33c,1594658425.0489633,,0.45,0.45,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,5,8,,,Sweater Vest,75,59,Donate 10% of Period Earnings,Sweater Vest,75,59,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,75,59,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
37,h1e67yal,,0,280,280,spi_strategies,FinalPayment,10.156.16.229,2020-07-13 16:30:11.297515+00:00,1,,,3.68,37,5ef0fae6d3eb826b83a08d6f,1594657889.6218598,,3.0,3.00,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,75,44,No Action,Sweater Vest,75,44,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,75,44,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
38,tgrdsyum,,0,281,280,spi_strategies,FinalPayment,10.43.182.207,2020-07-13 16:30:35.230464+00:00,1,,,4.37,38,5d93e5a70afc070015173b91,1594657924.6268446,,2.99,2.99,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety,,My personal earnings in this experiment will be paid to me in real money,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,50,No Action,Sweater Vest,80,50,No Action,1,0,0,1,0,,1,1,0,2.99,Sweater Vest,80,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
39,wzzcwu5b,,0,280,280,spi_strategies,FinalPayment,10.63.249.212,2020-07-13 16:30:49.729257+00:00,1,,,5.77,39,5efc0209a588e31bb83e7009,1594657942.8656828,,3.0,3.00,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,100,49,No Action,Sweater Vest,100,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,100,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
40,lqmxebjo,,0,281,280,spi_strategies,FinalPayment,10.47.167.186,2020-07-13 16:31:22.462020+00:00,1,,,3.26,40,5e3238199202d9218f7ec75b,1594658016.6267617,,2.91,2.91,Reputation,,Everytown for Gun Safety,I consent ,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,50,28,No Action,Sweater Vest,50,28,No Action,1,0,0,1,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
41,g741n21b,,0,281,280,spi_strategies,FinalPayment,10.113.192.240,2020-07-13 16:32:24.645211+00:00,1,,,3.06,41,5ced21c87afd86001734a840,1594658010.1698737,,2.96,2.96,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,53,No Action,Sweater Vest,80,53,No Action,1,0,0,1,0,,1,1,0,2.96,Sweater Vest,80,53,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
42,75fjvg7f,,0,280,280,spi_strategies,FinalPayment,10.168.89.215,2020-07-13 16:33:01.493318+00:00,1,,,2.27,42,5de628761ffd6a59e79b663b,1594658142.3100777,,3.0,3.00,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money,0.0,0.0,0.00,,,,,,5,8,,,Cardigan,80,39,No Action,Cardigan,80,39,No Action,0,0,1,1,0,,0,1,0,3.00,Cardigan,80,39,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
43,vdhaxhfg,,0,2,280,spi_strategies,Consent,10.9.247.118,2020-07-13 16:33:18.521395+00:00,1,,,0.00,43,5c5b492b2bb5e10001923a30,,,,,Reputation,,the National Rifle Association (NRA),,,,,,,0.0,,,,,,,5,8,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
44,pxlf6p5s,,0,281,280,spi_strategies,FinalPayment,10.150.246.196,2020-07-13 16:33:26.658852+00:00,1,,,1.21,44,5ee98d37e8b6fe32ee8f3c5f,1594658082.0530112,,3.0,3.00,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
45,kzvm1hjp,,0,280,280,spi_strategies,FinalPayment,10.47.221.227,2020-07-13 16:33:43.908538+00:00,1,,,2.86,45,575580bfa6deb50006d64cab,1594658561.7954922,,3.0,3.00,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
46,v42vkb92,,0,280,280,spi_strategies,FinalPayment,10.61.240.57,2020-07-13 16:34:03.975023+00:00,1,,,1.25,46,5ecd4acdb218ec085c6eefe6,1594658134.657024,,2.7,2.70,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.30,,,,,,5,8,,,Turtleneck,80,49,Donate 10% of Period Earnings,Turtleneck,80,49,Donate 10% of Period Earnings,0,1,0,0,1,,1,1,0,2.70,Turtleneck,80,49,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
47,t6eg8e5j,,0,280,280,spi_strategies,FinalPayment,10.31.87.172,2020-07-13 16:34:25.739257+00:00,1,,,3.22,47,5c2940e510677f0001dc10e9,1594658307.391311,,2.99,2.99,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA),,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,50,No Action,Sweater Vest,80,50,No Action,1,0,0,1,0,,1,1,0,2.99,Sweater Vest,80,50,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
48,dm7mqaz9,,0,280,280,spi_strategies,FinalPayment,10.65.69.10,2020-07-13 16:34:37.138555+00:00,1,,,3.53,48,5e65f3f54ef1053695cd4174,1594658101.1979537,,2.9,2.90,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Cardigan,80,49,No Action,Cardigan,80,49,No Action,0,0,1,1,0,,0,1,0,2.90,Cardigan,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
49,akxngtk7,,0,280,280,spi_strategies,FinalPayment,10.63.123.248,2020-07-13 16:36:13.824809+00:00,1,,,3.53,49,5edd271cf800d1091e90bbad,1594658241.136551,,3.0,3.00,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
50,hsb0kzov,,0,280,280,spi_strategies,FinalPayment,10.63.174.10,2020-07-13 16:36:51.687049+00:00,1,,,3.94,50,5ebd6fab69738f065d7e7139,1594658284.3533826,,3.0,3.00,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety,,My personal earnings in this experiment will be paid to me in real money,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
51,qprpjyxr,,0,280,280,spi_strategies,FinalPayment,10.9.158.174,2020-07-13 16:37:12.997214+00:00,1,,,2.85,51,5ee9745d9562c93212057ebb,1594658348.0726779,,3.0,3.00,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
52,tqszmxuf,,0,280,280,spi_strategies,FinalPayment,10.43.152.156,2020-07-13 16:37:22.594789+00:00,1,,,2.48,52,5d53b97c2272e100010448f6,1594658331.8855836,,0.45,0.45,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,5,8,,,Cardigan,80,49,Donate 10% of Period Earnings,Cardigan,80,49,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Cardigan,80,49,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
53,kx0nn120,,0,280,280,spi_strategies,FinalPayment,10.71.199.143,2020-07-13 16:37:47.438417+00:00,1,,,3.11,53,5d5f61fe7e17790019d4fd64,1594658301.9482484,,3.0,3.00,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
54,6tg4gspv,,0,280,280,spi_strategies,FinalPayment,10.43.188.220,2020-07-13 16:38:03.583140+00:00,1,,,3.45,54,5ee03f3abf391238a148257c,1594658383.0876944,,0.45,0.45,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety,,My personal earnings in this experiment will be paid to me in real money,0.0,0.0,0.05,,,,,,5,8,,,Cardigan,80,70,Donate 10% of Period Earnings,Cardigan,80,70,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
55,sk2r8y9m,,0,280,280,spi_strategies,FinalPayment,10.101.144.240,2020-07-13 16:38:16.886817+00:00,1,,,3.60,55,5e5af710a8e1ca2f40692980,1594658361.535087,,2.99,2.99,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Cardigan,100,40,No Action,Cardigan,100,40,No Action,0,0,1,1,0,,0,1,0,2.99,Cardigan,40,40,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
56,t0vm1sq8,,0,280,280,spi_strategies,FinalPayment,10.168.89.215,2020-07-13 16:39:07.605460+00:00,1,,,3.67,56,5dd0733b82569a156ed4f64f,1594658508.802413,,3.0,3.00,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
57,ac3ak0mg,,0,280,280,spi_strategies,FinalPayment,10.171.23.45,2020-07-13 16:39:28.532877+00:00,1,,,3.62,57,5e9859b23da07f0416fca0fb,1594658539.9772303,,3.0,3.00,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
58,qbtclhx8,,0,280,280,spi_strategies,FinalPayment,10.30.61.229,2020-07-13 16:39:33.826419+00:00,1,,,3.55,58,5dcef1425e9119034948cd9e,1594658564.2164483,,0.45,0.45,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,5,8,,,Sweater Vest,80,49,Donate 10% of Period Earnings,Sweater Vest,80,49,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,49,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
59,5jvjxe5z,,0,280,280,spi_strategies,FinalPayment,10.16.251.130,2020-07-13 16:39:55.452051+00:00,1,,,1.11,59,5c06bdc1619b1d00016a25cd,1594658518.26033,,0.45,0.45,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,5,8,,,Cardigan,80,50,Donate 10% of Period Earnings,Cardigan,80,50,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Cardigan,80,50,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
60,a6tssv7x,,0,280,280,spi_strategies,FinalPayment,10.71.246.139,2020-07-13 16:39:56.048244+00:00,1,,,4.12,60,56d39b96da2aaa000dab6178,1594659773.7743316,,3.0,3.00,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety,,My personal earnings in this experiment will be paid to me in real money,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
61,61rwhgq3,,0,280,280,spi_strategies,FinalPayment,10.47.221.227,2020-07-13 16:40:03.011825+00:00,1,,,4.08,61,5d94d884bcef7d001a3fc8ab,1594658490.059933,,3.05,3.05,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,85,49,No Action,Sweater Vest,85,49,No Action,1,0,0,1,0,,1,1,0,3.05,Sweater Vest,85,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
62,h71p2snk,,0,280,280,spi_strategies,FinalPayment,10.111.171.190,2020-07-13 16:40:10.326299+00:00,1,,,3.78,62,5eaf82885cd77a69057b398f,1594658523.6326756,,0.45,0.45,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,5,8,,,Cardigan,90,59,Donate 10% of Period Earnings,Cardigan,90,59,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Sweater Vest,90,59,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
63,ua7uk8tb,,0,280,280,spi_strategies,FinalPayment,10.156.16.229,2020-07-13 16:40:33.343101+00:00,1,,,4.00,63,5ec938945bb88d43823d84ab,1594658595.4817607,,3.0,3.00,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
64,bxj05fp9,,0,280,280,spi_strategies,FinalPayment,10.43.250.98,2020-07-13 16:40:38.794268+00:00,1,,,2.74,64,5e857c90346fba16450a02fd,1594658552.2123203,,0.45,0.45,Reputation,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,5,8,,,Sweater Vest,80,45,Donate 10% of Period Earnings,Sweater Vest,80,45,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,45,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
65,z4j3mq4v,,0,280,280,spi_strategies,FinalPayment,10.168.89.215,2020-07-13 16:41:22.872989+00:00,1,,,5.60,65,5eadf3b39c169a4a5a017f76,1594658598.74076,,3.0,3.00,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
66,353eq1zh,,0,280,280,spi_strategies,FinalPayment,10.37.219.92,2020-07-13 16:41:25.366489+00:00,1,,,2.45,66,5eec4906bf6bbc000a1fa3c2,1594658975.3313289,,0.45,0.45,Reputation,,Everytown for Gun Safety,I consent ,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,5,8,,,Cardigan,80,49,Donate 10% of Period Earnings,Cardigan,80,49,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Cardigan,80,45,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
67,7fbq4ky0,,0,280,280,spi_strategies,FinalPayment,10.171.23.45,2020-07-13 16:41:33.394946+00:00,1,,,3.72,67,5be0a65507684000010cf0f9,1594659237.7443604,,3.0,3.00,Reputation,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,5,8,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,fvhzp1ip,,,,,,0
